caller_id,caller_type,callee_id,started_at,duration
+55 316 423 7951,people,+86 813 367 2711,2018-07-30T21:15:39.670,148
+1 253 601 5208,people,+62 210 565 0115,2018-07-03T05:53:42.017,80
+351 235 124 9020,people,+86 834 941 7510,2018-08-06T20:18:39.031,15
+261 860 539 4754,people,+57 476 473 1122,2018-07-06T14:27:18.229,1227
+62 429 757 5087,people,+48 735 538 2574,2018-08-25T19:00:44.359,1008
+351 543 997 4318,people,+48 195 624 2025,2018-08-23T00:20:19.310,605
+31 461 329 9985,people,+351 341 759 0598,2018-07-03T09:05:01.984,102
+62 477 203 1324,people,+235 930 965 2190,2018-07-07T02:21:33.665,171
+46 946 207 0186,people,+62 820 550 8107,2018-08-15T04:01:30.327,152
+30 328 155 8097,people,+261 719 322 0246,2018-07-20T18:56:05.565,708
+1 424 265 8640,customers,+81 308 988 7153,2018-08-17T23:21:11.503,5427
+62 477 203 1324,people,+86 176 991 0789,2018-07-06T14:15:17.549,142
+58 309 892 3683,customers,+48 503 552 2864,2018-08-05T03:13:11.463,6600
+95 983 880 9416,people,+86 163 534 8518,2018-08-05T09:50:57.298,1023
+7 454 540 0474,people,+967 362 261 2147,2018-06-29T08:14:18.538,851
+57 876 719 4988,people,+81 918 768 4173,2018-06-17T03:30:21.658,313
+33 789 705 4973,people,+33 130 458 6541,2018-07-20T16:09:13.740,11
+30 328 155 8097,people,+84 376 781 0709,2018-08-07T08:28:49.827,56
+86 467 545 3578,people,+351 964 407 2558,2018-08-07T06:05:44.574,725
+62 493 645 0239,people,+62 106 468 0924,2018-08-02T14:23:41.819,149
+7 171 898 0853,customers,+850 471 675 1116,2018-08-09T20:08:13.404,6529
+1 210 254 8475,people,+33 365 243 5088,2018-06-05T00:47:19.674,161
+1 136 994 5079,people,+358 500 913 8251,2018-06-27T20:04:04.260,790
+45 792 227 1110,people,+48 899 676 7713,2018-06-23T14:39:06.566,368
+30 328 155 8097,people,+351 398 218 9116,2018-07-07T03:10:19.474,2468
+850 471 675 1116,people,+255 587 909 4812,2018-09-02T11:06:20.853,1102
+46 946 207 0186,people,+86 474 920 9675,2018-07-29T21:17:49.701,580
+54 890 522 5284,customers,+389 785 553 2178,2018-08-31T01:06:33.622,7713
+55 595 171 0583,people,+970 729 991 1150,2018-08-04T09:30:39.579,470
+46 983 626 0444,people,+86 327 481 6517,2018-06-28T01:42:35.817,72
+63 227 257 2272,people,+81 563 264 1993,2018-07-24T23:32:34.897,43
+62 421 486 9194,people,+51 342 271 7550,2018-08-30T15:09:37.282,408
+63 958 715 1786,customers,+62 107 530 7500,2018-06-07T21:52:53.445,6021
+850 471 675 1116,people,+98 952 780 7895,2018-08-13T02:17:11.699,92
+57 876 719 4988,customers,+62 107 530 7500,2018-08-31T23:59:49.538,7303
+81 153 962 4648,people,+380 966 332 1685,2018-06-26T18:53:18.984,694
+49 686 145 1656,people,+962 105 418 2424,2018-08-09T12:03:52.323,69
+63 631 854 2672,people,+86 890 802 2943,2018-07-03T20:01:22.532,81
+49 106 684 3294,people,+880 695 628 4908,2018-06-29T06:18:51.007,59
+30 328 155 8097,people,+33 275 806 4842,2018-08-18T06:39:29.496,3116
+63 354 310 6825,people,+234 182 258 2664,2018-08-28T08:20:10.687,737
+7 690 597 4443,customers,+63 958 715 1786,2018-07-19T11:54:42.905,5194
+7 454 540 0474,customers,+62 477 203 1324,2018-08-09T23:33:53.540,9337
+45 792 227 1110,people,+66 476 694 0263,2018-06-16T16:06:45.482,50
+48 605 399 6898,people,+86 366 795 3504,2018-08-01T11:15:35.006,293
+62 235 664 6205,people,+86 248 389 8617,2018-06-14T18:41:10.512,65
+62 828 512 9172,people,+504 620 295 2525,2018-08-12T23:50:03.926,148
+7 235 325 7495,people,+60 853 198 5328,2018-08-08T03:09:15.704,1091
+54 890 522 5284,people,+212 521 165 3985,2018-06-26T23:36:45.265,129
+62 477 203 1324,people,+356 279 523 0402,2018-08-17T18:49:31.702,1617
+63 390 716 1146,people,+86 573 203 6463,2018-06-07T10:17:10.894,136
+62 728 538 7442,customers,+86 521 724 9687,2018-06-15T15:03:36.478,4090
+1 136 994 5079,people,+359 150 266 8547,2018-08-20T06:26:05.243,224
+351 543 997 4318,people,+57 609 779 5176,2018-08-30T06:26:47.313,36
+351 235 124 9020,customers,+221 577 657 7754,2018-07-21T08:03:25.945,4322
+58 107 155 8233,customers,+66 406 272 0080,2018-08-20T15:12:49.107,5397
+1 210 254 8475,people,+967 974 664 3827,2018-07-20T20:48:55.259,847
+62 635 323 3882,people,+81 875 233 3294,2018-06-27T17:31:25.830,140
+374 531 732 9074,people,+356 279 523 0402,2018-06-23T11:05:59.729,2409
+81 153 962 4648,people,+880 695 628 4908,2018-07-12T06:28:22.989,678
+62 493 645 0239,people,+57 152 830 0336,2018-06-29T07:54:15.402,102
+597 769 358 0569,people,+353 863 857 4894,2018-06-11T05:00:29.576,746
+86 682 953 4286,people,+351 960 435 4039,2018-06-26T15:34:32.911,2949
+86 939 147 9288,people,+86 327 481 6517,2018-06-18T20:31:35.284,1162
+51 901 242 0584,people,+86 274 242 4646,2018-07-30T18:45:21.638,128
+86 521 724 9687,people,+48 697 447 6933,2018-08-21T09:40:59.589,71
+49 686 145 1656,people,+996 926 328 2482,2018-07-29T16:44:17.741,508
+420 538 824 5280,people,+86 628 553 0478,2018-08-19T23:04:39.126,3167
+1 253 601 5208,people,+62 898 977 5098,2018-08-26T05:46:14.244,67
+86 262 669 5847,people,+63 210 501 5367,2018-06-07T23:51:14.045,174
+1 210 254 8475,customers,+46 983 626 0444,2018-06-18T19:34:39.617,7693
+351 235 124 9020,people,+972 485 203 6986,2018-09-03T17:29:03.580,179
+63 354 310 6825,people,+7 844 800 4367,2018-09-01T13:41:57.569,58
+45 792 227 1110,people,+371 496 261 5112,2018-06-19T05:37:06.735,385
+86 521 724 9687,customers,+7 690 597 4443,2018-06-09T08:44:30.154,2957
+66 406 272 0080,people,+86 974 870 5788,2018-06-30T00:22:57.247,392
+62 493 645 0239,customers,+252 588 156 8989,2018-07-31T06:18:37.780,3947
+33 789 705 4973,people,+880 695 628 4908,2018-08-26T06:01:54.409,122
+62 587 949 6348,people,+62 997 660 3320,2018-07-27T11:44:11.657,885
+63 815 962 6097,people,+371 219 609 1595,2018-07-24T13:31:37.604,1141
+81 153 962 4648,people,+30 385 759 1411,2018-08-10T10:14:14.545,136
+62 477 203 1324,people,+62 222 827 2055,2018-07-22T08:52:19.867,994
+420 538 824 5280,people,+506 400 127 9796,2018-08-02T14:51:25.047,69
+351 699 781 7790,people,+30 473 253 7585,2018-09-03T12:10:22.184,2205
+86 172 496 6097,people,+86 813 367 2711,2018-08-27T03:49:50.678,85
+62 493 645 0239,people,+46 586 601 1387,2018-08-14T18:19:59.685,228
+57 876 719 4988,people,+66 435 621 0363,2018-07-26T04:04:39.393,158
+86 682 953 4286,people,+86 837 934 2184,2018-06-06T08:25:29.150,401
+380 193 998 0755,people,+62 442 616 4700,2018-08-13T04:53:58.268,21
+370 351 224 5176,people,+86 183 374 6732,2018-08-31T20:44:57.509,118
+850 471 675 1116,people,+55 871 215 5403,2018-08-16T11:28:22.204,1145
+51 415 553 5490,people,+1 901 419 5903,2018-08-11T18:23:36.634,61
+95 983 880 9416,people,+86 825 153 5518,2018-08-22T17:59:41.269,172
+420 538 824 5280,people,+86 528 326 7970,2018-08-02T02:55:13.311,331
+63 227 257 2272,people,+57 351 448 8514,2018-08-06T18:48:46.371,86
+7 722 998 0596,customers,+52 345 844 0838,2018-06-23T22:40:13.091,9963
+63 699 640 6521,people,+60 853 198 5328,2018-08-11T00:52:47.691,50
+48 708 591 4609,customers,+86 467 545 3578,2018-06-13T14:34:21.218,1432
+420 538 824 5280,people,+48 894 777 5173,2018-08-09T18:48:36.819,604
+46 946 207 0186,customers,+95 983 880 9416,2018-08-13T22:28:01.063,9920
+27 407 187 3101,people,+351 174 748 3855,2018-06-22T15:31:09.407,158
+27 407 187 3101,people,+92 994 237 3140,2018-08-23T01:08:09.648,87
+49 106 684 3294,people,+86 975 753 4666,2018-09-01T19:06:10.697,22
+63 227 257 2272,customers,+49 466 689 9075,2018-07-07T18:12:55.201,3623
+62 235 664 6205,people,+86 974 870 5788,2018-06-18T13:51:46.319,46
+81 308 988 7153,people,+46 425 813 2534,2018-06-13T19:18:55.713,348
+63 815 962 6097,people,+57 623 746 8581,2018-06-26T06:28:40.963,199
+98 238 641 5078,people,+30 473 253 7585,2018-07-22T11:02:32.888,79
+62 587 949 6348,people,+57 882 794 5532,2018-07-02T15:59:58.581,120
+351 543 997 4318,people,+86 984 961 8903,2018-08-09T12:45:57.787,485
+850 471 675 1116,people,+420 889 439 6249,2018-08-19T06:16:55.007,146
+7 371 758 4851,people,+86 133 217 5321,2018-08-06T21:46:10.306,71
+380 193 998 0755,customers,+86 666 694 3017,2018-07-06T15:47:21.944,5352
+48 708 591 4609,customers,+62 691 123 7989,2018-08-25T18:08:22.412,5805
+81 308 988 7153,people,+420 684 726 9447,2018-08-16T07:57:56.274,1166
+1 136 994 5079,people,+33 129 764 5848,2018-07-25T17:43:04.230,80
+386 487 202 8409,people,+30 588 989 7601,2018-08-03T03:44:09.068,15
+252 588 156 8989,people,+502 865 188 9557,2018-08-11T22:08:44.163,101
+63 815 962 6097,people,+86 133 217 5321,2018-06-15T16:13:23.474,170
+58 309 892 3683,people,+63 756 936 8563,2018-06-27T21:01:52.534,73
+255 288 243 6585,people,+48 735 538 2574,2018-08-19T07:09:56.382,658
+374 531 732 9074,people,+62 476 520 4304,2018-09-01T10:28:19.189,548
+420 538 824 5280,people,+84 226 135 9243,2018-06-27T16:58:30.707,761
+57 876 719 4988,people,+84 372 761 1600,2018-06-20T17:48:54.139,52
+81 153 962 4648,people,+63 568 308 7439,2018-08-07T16:24:47.862,1425
+86 666 694 3017,customers,+386 487 202 8409,2018-07-13T00:03:01.534,6765
+62 163 815 9844,people,+234 772 990 8535,2018-06-15T17:05:27.264,87
+1 424 265 8640,people,+351 341 759 0598,2018-08-26T08:33:41.416,695
+62 421 486 9194,people,+86 202 257 8619,2018-09-02T18:51:39.007,879
+98 238 641 5078,people,+351 539 323 5343,2018-06-21T16:27:15.056,61
+49 466 689 9075,people,+86 848 470 7531,2018-07-12T14:21:29.786,85
+62 441 776 5105,people,+86 573 203 6463,2018-07-29T00:49:27.817,3181
+66 406 272 0080,people,+86 868 734 5069,2018-07-24T03:44:07.749,973
+86 666 694 3017,people,+62 428 249 3712,2018-06-15T03:15:27.337,2933
+351 149 297 1404,customers,+62 421 486 9194,2018-08-23T14:49:12.554,6489
+7 722 998 0596,customers,+62 691 123 7989,2018-06-16T10:30:39.089,3065
+45 792 227 1110,people,+86 848 470 7531,2018-08-07T12:22:22.633,807
+57 876 719 4988,people,+86 145 764 6894,2018-06-05T15:49:08.983,809
+58 107 155 8233,people,+55 763 185 1340,2018-08-17T05:36:30.611,100
+46 946 207 0186,people,+86 528 326 7970,2018-07-27T01:23:54.353,868
+216 124 435 9613,customers,+686 141 630 2349,2018-07-30T16:09:48.096,1733
+1 384 132 9095,people,+1 202 257 7864,2018-07-24T19:33:20.654,2894
+48 708 591 4609,people,+1 202 257 7864,2018-08-26T16:04:48.280,945
+33 789 705 4973,people,+86 597 782 5745,2018-07-10T05:06:21.682,1961
+7 371 758 4851,people,+62 533 266 3426,2018-08-16T16:50:56.292,424
+66 406 272 0080,people,+62 713 224 9007,2018-08-25T02:16:34.358,142
+49 106 684 3294,people,+86 226 243 1746,2018-06-05T22:02:56.989,176
+33 789 705 4973,people,+63 210 501 5367,2018-06-13T07:31:39.345,419
+81 746 154 2598,people,+51 138 191 1399,2018-07-10T06:26:00.193,951
+591 948 181 0275,customers,+81 153 962 4648,2018-09-02T23:22:46.351,5597
+49 686 145 1656,people,+66 968 183 5601,2018-08-20T13:20:24.734,114
+355 556 407 0145,people,+57 555 972 0633,2018-06-05T18:59:01.610,149
+81 153 962 4648,people,+66 476 694 0263,2018-08-03T23:14:13.972,722
+62 163 815 9844,people,+62 222 827 2055,2018-08-17T01:35:50.816,158
+351 543 997 4318,people,+971 477 289 5571,2018-06-10T04:33:31.216,31
+33 899 450 7675,people,+86 921 547 9004,2018-08-18T15:59:30.662,2935
+58 107 155 8233,customers,+81 153 962 4648,2018-07-16T21:09:26.900,4945
+49 686 145 1656,people,+63 682 619 1420,2018-07-06T16:32:49.038,1113
+1 210 254 8475,people,+1 901 419 5903,2018-08-09T21:41:53.163,48
+63 958 715 1786,people,+98 475 945 8883,2018-07-15T07:45:23.383,112
+351 235 124 9020,people,+212 521 165 3985,2018-08-22T17:46:13.157,75
+1 210 254 8475,people,+351 960 435 4039,2018-07-05T05:33:12.496,93
+57 876 719 4988,people,+86 359 390 9829,2018-07-06T00:05:38.013,597
+54 398 559 0423,people,+62 476 520 4304,2018-08-10T10:45:38.410,468
+7 371 758 4851,people,+965 148 209 6906,2018-08-01T16:07:18.034,107
+351 699 781 7790,people,+86 521 430 5953,2018-08-14T06:13:04.044,679
+597 769 358 0569,people,+48 454 123 2284,2018-07-28T06:56:04.286,43
+86 682 953 4286,customers,+1 424 265 8640,2018-07-06T03:07:28.278,10293
+48 708 591 4609,people,+48 690 297 4549,2018-07-03T05:00:11.301,1056
+51 415 553 5490,people,+212 180 649 3257,2018-08-06T15:05:50.533,94
+355 556 407 0145,people,+86 975 753 4666,2018-08-09T15:52:14.909,1089
+46 983 626 0444,customers,+63 958 715 1786,2018-06-12T13:53:47.346,6597
+216 124 435 9613,people,+967 974 664 3827,2018-07-27T05:00:29.151,1135
+7 235 325 7495,customers,+62 441 776 5105,2018-07-16T01:22:15.784,10461
+55 595 171 0583,people,+351 174 748 3855,2018-08-01T10:14:31.358,84
+62 421 486 9194,people,+353 814 506 4700,2018-06-13T04:39:54.777,984
+591 948 181 0275,people,+86 976 128 0131,2018-06-16T06:58:28.434,100
+55 316 423 7951,people,+52 223 678 9386,2018-08-09T16:12:37.131,135
+261 860 539 4754,people,+358 500 913 8251,2018-06-06T08:39:09.415,483
+47 287 788 2428,people,+1 841 103 5702,2018-07-25T09:15:03.971,1080
+420 538 824 5280,people,+46 586 601 1387,2018-06-08T07:50:29.254,377
+86 467 545 3578,people,+98 952 780 7895,2018-07-02T02:59:34.241,325
+1 210 254 8475,customers,+7 235 325 7495,2018-07-14T18:33:01.691,5453
+7 235 325 7495,people,+57 629 420 5680,2018-07-19T00:59:13.662,1095
+30 328 155 8097,customers,+47 287 788 2428,2018-07-20T02:48:07.861,8939
+81 308 988 7153,people,+351 861 789 1765,2018-08-15T09:15:53.807,1173
+86 666 694 3017,people,+63 594 112 6128,2018-07-24T06:39:20.118,52
+1 210 254 8475,people,+351 515 605 7915,2018-07-19T07:47:26.847,99
+62 828 512 9172,people,+47 544 568 9437,2018-06-10T09:59:23.308,818
+1 253 601 5208,people,+351 883 581 3751,2018-07-26T14:17:25.385,149
+95 983 880 9416,people,+86 176 991 0789,2018-09-01T13:05:19.649,900
+27 407 187 3101,people,+351 883 581 3751,2018-08-29T13:41:54.770,150
+216 124 435 9613,people,+86 176 991 0789,2018-07-04T08:54:52.495,886
+81 153 962 4648,people,+86 437 159 4156,2018-09-01T18:36:38.719,2493
+86 521 724 9687,people,+54 805 631 3053,2018-08-28T13:40:15.151,864
+63 699 640 6521,people,+55 818 149 1788,2018-08-27T01:12:53.613,26
+597 769 358 0569,people,+33 365 243 5088,2018-08-08T15:00:35.515,37
+47 287 788 2428,people,+387 204 285 8067,2018-09-02T00:15:33.382,943
+252 588 156 8989,people,+62 561 742 2917,2018-08-08T10:47:14.018,53
+86 467 545 3578,people,+33 365 243 5088,2018-07-11T15:10:02.852,234
+51 415 553 5490,people,+86 437 159 4156,2018-08-06T04:11:45.992,3267
+48 708 591 4609,customers,+7 884 177 0089,2018-09-02T12:40:11.083,6018
+7 884 177 0089,people,+86 436 692 7490,2018-06-16T12:29:30.117,1159
+62 587 949 6348,people,+86 794 748 8593,2018-07-17T17:58:59.897,1781
+389 785 553 2178,people,+86 547 372 9492,2018-08-28T01:10:32.823,489
+255 288 243 6585,people,+55 763 185 1340,2018-07-30T08:50:41.082,108
+263 498 495 0617,people,+86 815 244 2113,2018-06-29T03:28:46.887,145
+351 149 297 1404,people,+62 428 249 3712,2018-09-03T08:02:26.625,117
+850 471 675 1116,people,+54 335 334 1966,2018-06-30T11:06:06.423,2819
+86 467 545 3578,people,+507 317 464 4324,2018-06-20T10:07:46.187,148
+1 384 132 9095,people,+353 297 144 2317,2018-06-30T13:22:21.942,55
+63 390 716 1146,people,+62 361 805 4508,2018-06-05T19:40:50.980,183
+1 662 380 0589,people,+62 546 589 0805,2018-08-22T22:49:27.180,39
+63 354 310 6825,people,+7 134 869 6173,2018-06-24T01:14:58.192,20
+255 288 243 6585,people,+965 148 209 6906,2018-08-03T01:17:11.302,720
+7 690 597 4443,people,+86 573 203 6463,2018-08-22T10:51:50.032,459
+33 899 450 7675,people,+420 684 726 9447,2018-06-23T17:44:25.092,12
+55 316 423 7951,people,+967 190 245 1537,2018-07-27T09:13:21.983,220
+62 441 776 5105,people,+212 123 830 9119,2018-06-19T14:56:16.561,1262
+55 595 171 0583,people,+63 585 918 6925,2018-08-20T13:03:18.524,2533
+33 789 705 4973,people,+351 883 581 3751,2018-06-18T10:57:59.493,504
+62 828 512 9172,people,+86 586 506 6067,2018-08-26T08:31:22.366,982
+7 722 998 0596,people,+7 552 196 4096,2018-08-10T15:17:46.307,104
+7 171 898 0853,people,+33 739 275 6004,2018-08-22T23:29:04.449,111
+7 722 998 0596,customers,+351 149 297 1404,2018-06-22T19:20:33.193,10164
+58 309 892 3683,people,+7 844 800 4367,2018-08-26T02:17:29.053,148
+1 424 265 8640,people,+7 134 869 6173,2018-07-17T07:00:23.271,29
+221 577 657 7754,people,+86 794 748 8593,2018-08-10T06:21:49.814,96
+62 235 664 6205,people,+63 568 308 7439,2018-07-19T08:47:16.731,810
+63 815 962 6097,people,+62 106 468 0924,2018-08-03T09:58:13.518,1137
+252 588 156 8989,people,+7 555 819 6329,2018-06-08T01:16:52.307,833
+57 876 719 4988,people,+62 740 670 2621,2018-06-30T09:27:14.287,125
+216 124 435 9613,people,+30 473 253 7585,2018-08-27T03:19:05.135,654
+47 287 788 2428,people,+212 521 165 3985,2018-07-17T12:49:11.190,148
+86 682 953 4286,customers,+7 884 177 0089,2018-08-25T09:07:12.913,4470
+33 454 926 8596,people,+351 174 748 3855,2018-08-09T16:07:40.893,95
+7 690 597 4443,people,+86 474 920 9675,2018-06-05T00:40:28.992,610
+63 227 257 2272,people,+57 722 575 9749,2018-09-01T10:45:05.815,107
+54 398 559 0423,people,+595 284 854 1145,2018-06-15T07:18:47.651,39
+7 454 540 0474,people,+62 210 565 0115,2018-06-27T14:07:42.038,37
+58 107 155 8233,customers,+1 384 132 9095,2018-08-31T02:03:33.019,10434
+216 124 435 9613,people,+62 997 660 3320,2018-06-09T01:17:20.550,151
+850 471 675 1116,people,+63 682 619 1420,2018-08-23T02:40:17.579,128
+62 441 776 5105,people,+46 425 813 2534,2018-06-16T17:20:06.994,964
+81 746 154 2598,people,+351 174 748 3855,2018-08-23T02:00:06.175,1110
+52 345 844 0838,people,+98 656 313 0103,2018-08-30T00:06:18.166,113
+261 860 539 4754,people,+86 794 748 8593,2018-07-27T10:29:10.615,927
+63 631 854 2672,people,+7 552 196 4096,2018-09-04T08:28:03.242,448
+7 371 758 4851,people,+234 772 990 8535,2018-07-24T07:12:16.802,353
+7 371 758 4851,people,+30 776 376 5893,2018-07-01T20:55:05.061,42
+66 615 504 8426,customers,+216 124 435 9613,2018-07-10T11:55:24.025,7101
+47 287 788 2428,people,+63 536 683 3262,2018-07-21T09:23:18.265,115
+1 253 601 5208,people,+351 960 435 4039,2018-07-25T04:11:15.487,167
+55 316 423 7951,people,+84 372 761 1600,2018-07-20T06:20:24.403,1921
+351 543 997 4318,customers,+49 466 689 9075,2018-07-29T16:53:19.342,3858
+1 210 254 8475,people,+62 997 660 3320,2018-07-20T21:53:18.585,2504
+62 493 645 0239,people,+27 117 258 4149,2018-08-13T06:46:54.758,17
+63 958 715 1786,people,+972 485 203 6986,2018-08-09T06:08:33.125,230
+55 595 171 0583,people,+7 250 295 1424,2018-08-13T10:30:12.694,935
+62 441 776 5105,customers,+7 171 898 0853,2018-06-10T15:43:07.542,1661
+46 983 626 0444,people,+30 588 989 7601,2018-07-11T18:07:26.512,584
+63 408 206 3263,customers,+1 662 380 0589,2018-09-03T10:07:22.591,8588
+850 471 675 1116,customers,+52 345 844 0838,2018-06-18T02:07:29.845,6071
+95 983 880 9416,people,+81 438 800 8185,2018-08-29T22:50:22.301,92
+58 309 892 3683,people,+255 587 909 4812,2018-07-15T23:00:51.170,913
+261 860 539 4754,people,+86 898 560 3861,2018-07-29T14:07:34.735,482
+7 722 998 0596,people,+1 841 103 5702,2018-06-21T02:01:20.585,109
+81 153 962 4648,people,+86 628 553 0478,2018-07-25T15:46:59.742,14
+51 415 553 5490,customers,+62 362 318 0581,2018-08-29T13:18:40.787,4472
+81 153 962 4648,people,+351 861 789 1765,2018-06-24T23:14:50.241,1015
+7 371 758 4851,customers,+62 828 512 9172,2018-08-29T12:24:16.413,10670
+7 690 597 4443,people,+212 180 649 3257,2018-06-20T15:55:32.743,105
+54 890 522 5284,people,+7 616 313 9033,2018-07-24T16:12:58.087,128
+57 876 719 4988,people,+30 776 376 5893,2018-08-25T08:35:02.725,117
+86 939 147 9288,people,+54 805 631 3053,2018-07-13T10:50:21.397,127
+81 746 154 2598,people,+86 825 153 5518,2018-07-01T22:35:57.181,496
+66 615 504 8426,people,+86 940 763 2162,2018-09-04T16:53:11.140,315
+7 371 758 4851,people,+62 106 468 0924,2018-08-08T13:37:59.690,104
+63 408 206 3263,people,+81 918 768 4173,2018-08-22T14:58:11.123,2908
+850 471 675 1116,people,+7 418 775 0946,2018-07-21T15:56:55.693,2296
+33 454 926 8596,customers,+62 728 538 7442,2018-07-12T14:42:47.686,5013
+420 538 824 5280,people,+506 400 127 9796,2018-06-18T17:21:10.158,93
+261 860 539 4754,people,+81 952 168 4332,2018-08-26T04:34:51.556,70
